# Constructed from biom file
#OTU ID	B1C1a	B1C2a	B1C3a	B1C4a	B1O2b	B1O1b	taxonomy	KEGG_Description
K07652	10.0	12.0	11.0	25.0	21.0	17.0	0.0	two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
K07651	3.0	7.0	13.0	21.0	18.0	8.0	0.0	two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]
K07650	8.0	10.0	4.0	15.0	22.0	19.0	0.0	two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]
K07659	56.0	63.0	48.0	68.0	111.0	62.0	0.0	two-component system, OmpR family, phosphate regulon response regulator OmpR
K07658	659.0	622.0	487.0	944.0	753.0	625.0	0.0	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
K11041	3.0	2.0	1.0	4.0	7.0	5.0	0.0	exfoliative toxin A/B
K11040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	staphylococcal enterotoxin
K11043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	toxic shock syndrome toxin-1
K11042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	superantigen-like protein
K11045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cAMP factor
K11044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	C3 family ADP-ribosyltransferase [EC:2.4.2.-]
K11047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CylX protein
K11046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	streptolysin S associated protein
K11049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CylG protein
K11048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CylD protein
K07387	4.0	0.0	1.0	1.0	10.0	1.0	0.0	putative metalloprotease [EC:3.4.24.-]
K07386	323.0	426.0	372.0	558.0	566.0	355.0	0.0	putative endopeptidase [EC:3.4.24.-]
K06926	59.0	12.0	11.0	30.0	56.0	92.0	0.0	None
K06927	282.0	315.0	197.0	510.0	332.0	211.0	0.0	None
K06924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None
K06925	650.0	663.0	604.0	941.0	1084.0	817.0	0.0	UPF0079 ATP-binding protein
K06922	19.0	22.0	8.0	29.0	22.0	15.0	0.0	None
K06923	103.0	86.0	80.0	111.0	215.0	176.0	0.0	None
K06920	389.0	482.0	489.0	579.0	892.0	581.0	0.0	queuosine biosynthesis protein QueC
K06921	55.0	55.0	46.0	72.0	111.0	101.0	0.0	None
K06928	7.0	6.0	7.0	8.0	16.0	10.0	0.0	nucleoside-triphosphatase THEP1 [EC:3.6.1.15]
K06929	474.0	487.0	432.0	702.0	755.0	561.0	0.0	None
K07033	36.0	18.0	33.0	44.0	51.0	79.0	0.0	None
K07032	213.0	218.0	255.0	355.0	451.0	337.0	0.0	None
K07031	365.0	420.0	344.0	612.0	540.0	384.0	0.0	None
K07030	329.0	254.0	219.0	449.0	394.0	370.0	0.0	None
K07037	146.0	142.0	158.0	199.0	357.0	234.0	0.0	None
K07035	34.0	6.0	10.0	17.0	14.0	48.0	0.0	None
K07034	46.0	55.0	64.0	93.0	135.0	112.0	0.0	None
K07039	7.0	7.0	11.0	5.0	37.0	13.0	0.0	uncharacterized protein
K07038	119.0	89.0	42.0	129.0	113.0	74.0	0.0	inner membrane protein
K10829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	iron-chelate-transporting ATPase [EC:3.6.3.34]
K00384	1730.0	1847.0	1589.0	2772.0	2646.0	2005.0	0.0	thioredoxin reductase (NADPH) [EC:1.8.1.9]
K00385	11.0	10.0	4.0	17.0	24.0	16.0	0.0	anaerobic sulfite reductase subunit C [EC:1.8.1.-]
K00386	1.0	0.0	0.0	2.0	2.0	1.0	0.0	None
K00387	111.0	80.0	30.0	129.0	76.0	57.0	0.0	sulfite oxidase [EC:1.8.3.1]
K00380	109.0	160.0	141.0	186.0	254.0	145.0	0.0	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K00381	115.0	118.0	94.0	206.0	242.0	139.0	0.0	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K00382	1184.0	1233.0	1102.0	1885.0	2018.0	1447.0	0.0	dihydrolipoamide dehydrogenase [EC:1.8.1.4]
K00383	99.0	85.0	105.0	98.0	233.0	135.0	0.0	glutathione reductase (NADPH) [EC:1.8.1.7]
K00389	262.0	295.0	282.0	452.0	534.0	352.0	0.0	putative membrane protein
K01387	2.0	3.0	2.0	5.0	10.0	4.0	0.0	microbial collagenase [EC:3.4.24.3]
K01385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	thermopsin [EC:3.4.23.42]
K01389	3.0	4.0	3.0	1.0	12.0	2.0	0.0	neprilysin [EC:3.4.24.11]
K09158	54.0	66.0	65.0	58.0	172.0	97.0	0.0	hypothetical protein
K09159	44.0	51.0	52.0	51.0	118.0	67.0	0.0	hypothetical protein
K09156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hypothetical protein
K09157	49.0	13.0	8.0	26.0	38.0	81.0	0.0	hypothetical protein
K09154	39.0	54.0	46.0	53.0	128.0	61.0	0.0	hypothetical protein
K09155	22.0	23.0	18.0	27.0	68.0	49.0	0.0	hypothetical protein
K09152	1.0	1.0	0.0	2.0	2.0	1.0	0.0	hypothetical protein
K09153	38.0	33.0	33.0	46.0	80.0	68.0	0.0	hypothetical protein
K09150	1.0	1.0	0.0	2.0	2.0	1.0	0.0	hypothetical protein
K09151	128.0	192.0	165.0	272.0	221.0	124.0	0.0	hypothetical protein
K05970	291.0	395.0	386.0	457.0	735.0	418.0	0.0	sialate O-acetylesterase [EC:3.1.1.53]
K05714	95.0	103.0	147.0	113.0	250.0	178.0	0.0	2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase [EC:3.7.1.-]
K05715	2.0	2.0	0.0	3.0	2.0	1.0	0.0	2-phosphoglycerate kinase [EC:2.7.2.-]
K05710	503.0	502.0	423.0	816.0	802.0	585.0	0.0	ferredoxin subunit of phenylpropionate dioxygenase
K05711	53.0	49.0	39.0	147.0	103.0	55.0	0.0	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]; 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.-]
K05712	193.0	208.0	177.0	346.0	342.0	250.0	0.0	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.-]; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]
K05713	8.0	10.0	7.0	15.0	22.0	5.0	0.0	2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]
K00560	191.0	172.0	195.0	205.0	465.0	320.0	0.0	thymidylate synthase [EC:2.1.1.45]
K00561	0.0	1.0	0.0	1.0	0.0	0.0	0.0	23S rRNA (adenine2085-N6)-dimethyltransferase [EC:2.1.1.184]; rRNA (adenine-N6-)-methyltransferase [EC:2.1.1.48]
K00563	66.0	56.0	43.0	95.0	125.0	96.0	0.0	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]; rRNA (guanine-N1-)-methyltransferase [EC:2.1.1.51]
K00564	48.0	36.0	46.0	78.0	104.0	64.0	0.0	ribosomal RNA small subunit methyltransferase C [EC:2.1.1.172]; ribosomal RNA small subunit methyltransferase C [EC:2.1.1.52]
K00566	685.0	702.0	660.0	1001.0	1149.0	891.0	0.0	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [EC:2.1.1.61]; tRNA-specific 2-thiouridylase [EC:2.8.1.-]
K00567	817.0	847.0	765.0	1231.0	1358.0	1011.0	0.0	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K00568	648.0	740.0	585.0	967.0	1188.0	733.0	0.0	3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.- 2.1.1.64]
K00569	6.0	9.0	10.0	4.0	24.0	21.0	0.0	thiopurine S-methyltransferase [EC:2.1.1.67]
K05575	2.0	32.0	18.0	15.0	159.0	17.0	0.0	NADH dehydrogenase I subunit 4 [EC:1.6.5.3]; NAD(P)H-quinone oxidoreductase subunit 4 [EC:1.6.5.3]
K01169	6.0	5.0	4.0	8.0	14.0	7.0	0.0	ribonuclease I (enterobacter ribonuclease) [EC:3.1.27.6]
K01167	17.0	17.0	23.0	10.0	37.0	25.0	0.0	ribonuclease T1 [EC:3.1.27.3]
K01166	3.0	4.0	2.0	2.0	8.0	5.0	0.0	ribonuclease T2 [EC:3.1.27.1]
K05577	45.0	75.0	70.0	67.0	216.0	84.0	0.0	NAD(P)H-quinone oxidoreductase subunit 5 [EC:1.6.5.3]; NADH dehydrogenase I subunit 5 [EC:1.6.5.3]
K01163	18.0	7.0	5.0	16.0	23.0	32.0	0.0	hypothetical protein
K01161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	deoxyribonuclease (pyrimidine dimer) [EC:3.1.25.1]
K01160	16.0	18.0	6.0	26.0	16.0	11.0	0.0	crossover junction endodeoxyribonuclease RusA [EC:3.1.22.4]
K05578	0.0	6.0	3.0	4.0	28.0	3.0	0.0	NAD(P)H-quinone oxidoreductase subunit 6 [EC:1.6.5.3]; NADH dehydrogenase I subunit 6 [EC:1.6.5.3]
K05579	0.0	6.0	3.0	3.0	28.0	3.0	0.0	NADH dehydrogenase I subunit 7 [EC:1.6.5.3]; NAD(P)H-quinone oxidoreductase subunit H [EC:1.6.5.3]
K08092	44.0	89.0	56.0	113.0	54.0	37.0	0.0	3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]
K08093	3.0	6.0	14.0	18.0	24.0	11.0	0.0	3-hexulose-6-phosphate synthase [EC:4.1.2.43]
K08094	23.0	21.0	35.0	43.0	56.0	41.0	0.0	6-phospho-3-hexuloisomerase [EC:5.3.1.27]
K08095	24.0	33.0	22.0	46.0	90.0	16.0	0.0	cutinase [EC:3.1.1.74]
K08096	0.0	0.0	0.0	2.0	2.0	1.0	0.0	GTP cyclohydrolase IIa [EC:3.5.4.29]
K08097	63.0	59.0	60.0	147.0	111.0	85.0	0.0	phosphosulfolactate synthase [EC:4.4.1.19]
K02254	2.0	4.0	9.0	14.0	8.0	4.0	0.0	competence protein ComZ
K02255	1.0	0.0	0.0	0.0	8.0	0.0	0.0	ferritin-like protein 2
K01743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None
K02251	0.0	1.0	1.0	2.0	2.0	1.0	0.0	competence protein ComQ
K02061	0.0	0.0	0.0	2.0	3.0	1.0	0.0	putative sulfate transport system substrate-binding protein
K01741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA-(apurinic or apyrimidinic site) lyase [EC:4.2.99.18]
K02060	0.0	1.0	3.0	3.0	4.0	1.0	0.0	putative sulfate transport system permease protein
K00114	271.0	340.0	305.0	436.0	478.0	300.0	0.0	alcohol dehydrogenase (acceptor) [EC:1.1.99.8]; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
K02122	62.0	28.0	20.0	34.0	75.0	103.0	0.0	V-type H+-transporting ATPase subunit F [EC:3.6.3.14]
K02123	98.0	85.0	55.0	75.0	142.0	139.0	0.0	V-type H+-transporting ATPase subunit I [EC:3.6.3.14]
K02120	96.0	85.0	56.0	77.0	143.0	138.0	0.0	V-type H+-transporting ATPase subunit D [EC:3.6.3.14]
K02121	87.0	77.0	48.0	74.0	114.0	113.0	0.0	V-type H+-transporting ATPase subunit E [EC:3.6.3.14]
K02124	98.0	85.0	55.0	74.0	142.0	140.0	0.0	V-type H+-transporting ATPase subunit K [EC:3.6.3.14]
K03837	5.0	1.0	1.0	2.0	11.0	2.0	0.0	serine transporter
K03836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	low affinity tryptophan permease
K03835	2.0	0.0	0.0	0.0	8.0	0.0	0.0	tryptophan-specific transport protein
K03834	1.0	0.0	0.0	1.0	10.0	0.0	0.0	tyrosine-specific transport protein
K03833	314.0	281.0	237.0	389.0	439.0	339.0	0.0	selenocysteine-specific elongation factor
K03832	851.0	1105.0	1036.0	1339.0	1678.0	1117.0	0.0	periplasmic protein TonB
K03831	97.0	112.0	138.0	107.0	288.0	178.0	0.0	molybdopterin biosynthesis protein Mog; molybdopterin adenylyltransferase
K03830	44.0	42.0	39.0	60.0	96.0	64.0	0.0	putative acetyltransferase [EC:2.3.1.-]
K00443	3.0	2.0	0.0	5.0	4.0	2.0	0.0	coenzyme F420 hydrogenase gamma subunit [EC:1.12.98.1]
K03839	20.0	18.0	14.0	19.0	47.0	30.0	0.0	flavodoxin I
K02067	602.0	640.0	684.0	1061.0	1340.0	919.0	0.0	putative ABC transport system substrate-binding protein
K10189	139.0	87.0	48.0	130.0	110.0	98.0	0.0	lactose/L-arabinose transport system permease protein
K13038	1209.0	1197.0	1108.0	1748.0	1950.0	1500.0	0.0	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]
K13787	1039.0	1000.0	866.0	1455.0	1612.0	1222.0	0.0	geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K13788	51.0	47.0	57.0	65.0	130.0	99.0	0.0	phosphate acetyltransferase [EC:2.3.1.8]
K13789	1216.0	1415.0	1284.0	1946.0	2274.0	1625.0	0.0	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K10188	259.0	178.0	88.0	276.0	182.0	157.0	0.0	lactose/L-arabinose transport system substrate-binding protein
K12255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	guanidinobutyrase [EC:3.5.3.7]
K12254	1.0	0.0	0.0	4.0	7.0	8.0	0.0	4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.54 1.2.1.-]
K12257	131.0	117.0	103.0	241.0	235.0	198.0	0.0	SecD/SecF fusion protein
K12256	13.0	21.0	23.0	19.0	49.0	22.0	0.0	putrescine aminotransferase [EC:2.6.1.-]
K12251	317.0	363.0	335.0	535.0	588.0	412.0	0.0	N-carbamoylputrescine amidase [EC:3.5.1.53]
K12250	2.0	6.0	4.0	3.0	6.0	3.0	0.0	pentalenene synthase [EC:4.2.3.7]
K12253	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5-guanidino-2-oxopentanoate decarboxylase [EC:4.1.1.75]
K12252	0.0	0.0	3.0	0.0	1.0	0.0	0.0	arginine:pyruvate transaminase [EC:2.6.1.84]
K13252	0.0	0.0	0.0	0.0	0.0	4.0	0.0	putrescine carbamoyltransferase [EC:2.1.3.6]
K13256	2.0	2.0	1.0	1.0	11.0	1.0	0.0	protein PsiE
K13255	6.0	4.0	3.0	7.0	11.0	5.0	0.0	ferric iron reductase protein FhuF
K12079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type IV secretion system protein PtlB
K12078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type IV secretion system protein PtlA
K12071	2.0	0.0	4.0	2.0	1.0	2.0	0.0	conjugal transfer pilus assembly protein TraD
K12070	2.0	0.0	4.0	0.0	1.0	2.0	0.0	conjugal transfer pilus assembly protein TraI
K12073	18.0	23.0	28.0	21.0	94.0	42.0	0.0	1,4-dihydroxy-2-naphthoyl-CoA thioesterase [EC:3.1.2.-]; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K12072	6.0	8.0	12.0	10.0	33.0	10.0	0.0	conjugative transfer pilus assembly protein TraH
K09912	2.0	1.0	3.0	6.0	19.0	10.0	0.0	hypothetical protein
K06236	1.0	1.0	0.0	2.0	2.0	0.0	0.0	collagen, type I/II/III/V/XI, alpha
K06237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	collagen, type IV, alpha
K05519	2.0	4.0	9.0	14.0	8.0	4.0	0.0	transcriptional activator of comK gene
K09914	14.0	7.0	11.0	5.0	28.0	7.0	0.0	putative lipoprotein
K11788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]
K11782	3.0	5.0	5.0	4.0	9.0	4.0	0.0	chorismate futalosine-lyase [EC:4.1.99.-]
K11780	2.0	7.0	3.0	7.0	32.0	5.0	0.0	FO synthase subunit 1 [EC:2.5.1.-]; FO synthase subunit 1 [EC:2.5.1.77]
K11781	6.0	12.0	5.0	11.0	45.0	13.0	0.0	FO synthase subunit 2 [EC:2.5.1.-]; FO synthase subunit 2 [EC:2.5.1.77]
K11787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]
K11784	3.0	5.0	5.0	5.0	9.0	5.0	0.0	de-hypoxanthine futalosine synthase [EC:1.21.-.-]
K11530	2.0	0.0	1.0	2.0	15.0	1.0	0.0	autoinducer 2-degrading protein
K12787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector Map
K12786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector EspF
K12785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LEE-encoded effector EspG
K12784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	translocated intimin receptor
K06718	6.0	11.0	12.0	5.0	28.0	10.0	0.0	L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]
K09969	62.0	60.0	64.0	68.0	107.0	82.0	0.0	general L-amino acid transport system substrate-binding protein
K09968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hypothetical protein
K09967	414.0	413.0	318.0	832.0	607.0	423.0	0.0	hypothetical protein
K09966	155.0	172.0	164.0	268.0	385.0	239.0	0.0	hypothetical protein
K09965	18.0	19.0	18.0	21.0	31.0	23.0	0.0	hypothetical protein
K09964	5.0	5.0	6.0	4.0	18.0	12.0	0.0	hypothetical protein
K09963	7.0	5.0	6.0	9.0	18.0	12.0	0.0	hypothetical protein
K09962	20.0	22.0	24.0	36.0	46.0	29.0	0.0	hypothetical protein
K09961	4.0	3.0	3.0	4.0	10.0	3.0	0.0	hypothetical protein
K09960	4.0	7.0	3.0	4.0	8.0	4.0	0.0	hypothetical protein
K11527	73.0	74.0	105.0	82.0	233.0	170.0	0.0	two-component system, unclassified family, sensor histidine kinase and response regulator [EC:2.7.13.3]
K11524	0.0	3.0	3.0	0.0	33.0	2.0	0.0	positive phototaxis protein PixI
K11525	0.0	3.0	3.0	0.0	33.0	2.0	0.0	methyl-accepting chemotaxis protein PixJ
K11250	16.0	20.0	19.0	28.0	43.0	23.0	0.0	leucine efflux protein
K11253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	histone H3
K11258	1.0	0.0	0.0	0.0	9.0	0.0	0.0	acetolactate synthase II small subunit [EC:2.2.1.6]
K11528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
K00713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase [EC:2.4.1.-]
K00712	2.0	0.0	0.0	1.0	0.0	5.0	0.0	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]
K10780	126.0	92.0	65.0	144.0	107.0	81.0	0.0	enoyl-[acyl carrier protein] reductase III [EC:1.3.1.-]
K10783	8.0	9.0	18.0	2.0	54.0	31.0	0.0	trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.44]
K10125	19.0	21.0	30.0	29.0	44.0	33.0	0.0	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K10124	1.0	0.0	0.0	0.0	0.0	1.0	0.0	carbohydrate-specific outer membrane porin
K10126	19.0	20.0	28.0	28.0	41.0	33.0	0.0	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD
K10121	8.0	0.0	0.0	0.0	0.0	10.0	0.0	putative sugar transport system permease protein
K10123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	putative ferrous iron transport protein C
K10122	8.0	0.0	0.0	0.0	0.0	10.0	0.0	putative sugar transport system permease protein
K04652	290.0	334.0	269.0	543.0	499.0	343.0	0.0	hydrogenase nickel incorporation protein HypB
K04653	326.0	370.0	299.0	611.0	583.0	371.0	0.0	hydrogenase expression/formation protein HypC
K04651	333.0	375.0	338.0	594.0	597.0	416.0	0.0	hydrogenase nickel incorporation protein HypA
K04656	292.0	328.0	264.0	541.0	491.0	331.0	0.0	hydrogenase maturation protein HypF
K04654	294.0	332.0	278.0	539.0	513.0	338.0	0.0	hydrogenase expression/formation protein HypD
K04655	304.0	338.0	280.0	546.0	526.0	348.0	0.0	hydrogenase expression/formation protein HypE
K00973	736.0	719.0	673.0	997.0	1177.0	922.0	0.0	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
K00972	84.0	112.0	95.0	102.0	176.0	123.0	0.0	UDP-N-acetylglucosamine pyrophosphorylase [EC:2.7.7.23]
K00971	431.0	438.0	396.0	562.0	767.0	500.0	0.0	mannose-1-phosphate guanylyltransferase [EC:2.7.7.22]
K00970	388.0	350.0	324.0	568.0	664.0	495.0	0.0	poly(A) polymerase [EC:2.7.7.19]
K00975	633.0	631.0	609.0	804.0	1116.0	919.0	0.0	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
K00974	863.0	1072.0	994.0	1283.0	1737.0	1288.0	0.0	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.25 2.7.7.21 3.1.3.- 3.1.4.-]; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
K00979	306.0	403.0	391.0	474.0	662.0	432.0	0.0	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K00978	333.0	436.0	396.0	591.0	620.0	411.0	0.0	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]
K14954	42.0	30.0	53.0	59.0	74.0	61.0	0.0	lipoprotein LprG
K14955	0.0	1.0	0.0	10.0	0.0	0.0	0.0	lipoprotein LprA
K14956	1.0	2.0	1.0	2.0	5.0	3.0	0.0	6 kDa early secretory antigenic target
K06178	674.0	699.0	649.0	1012.0	1140.0	824.0	0.0	ribosomal large subunit pseudouridine synthase B [EC:5.4.99.12]; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K01596	342.0	382.0	371.0	573.0	623.0	468.0	0.0	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]
K01597	29.0	25.0	29.0	31.0	56.0	45.0	0.0	diphosphomevalonate decarboxylase [EC:4.1.1.33]
K01594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sulfinoalanine decarboxylase [EC:4.1.1.29]
K01595	489.0	563.0	461.0	769.0	816.0	555.0	0.0	phosphoenolpyruvate carboxylase [EC:4.1.1.31]
K01592	2.0	2.0	0.0	4.0	5.0	3.0	0.0	tyrosine decarboxylase [EC:4.1.1.25]
K01593	164.0	222.0	175.0	279.0	300.0	185.0	0.0	aromatic-L-amino-acid decarboxylase [EC:4.1.1.28]
K01590	20.0	14.0	12.0	19.0	35.0	13.0	0.0	histidine decarboxylase [EC:4.1.1.22]
K01591	665.0	683.0	621.0	962.0	1117.0	836.0	0.0	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
K01598	28.0	40.0	30.0	38.0	79.0	44.0	0.0	phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
K01599	1036.0	953.0	942.0	1305.0	1564.0	1245.0	0.0	uroporphyrinogen decarboxylase [EC:4.1.1.37]
K02711	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II PsbJ protein
K02710	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II PsbI protein
K02713	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II PsbL protein
K02712	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II PsbK protein
K02714	0.0	6.0	3.0	3.0	26.0	3.0	0.0	photosystem II PsbM protein
K02717	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II oxygen-evolving complex 23kDa protein; photosystem II oxygen-evolving enhancer protein 2
K02716	0.0	6.0	3.0	3.0	28.0	3.0	0.0	photosystem II oxygen-evolving enhancer protein 1; photosystem II PsbO protein
K02719	1.0	9.0	4.0	6.0	34.0	4.0	0.0	photosystem II PsbU protein
K02718	0.0	6.0	3.0	3.0	26.0	3.0	0.0	photosystem II PsbT protein
K03449	159.0	162.0	156.0	306.0	277.0	236.0	0.0	MFS transporter, CP family, cyanate transporter
K03446	645.0	806.0	704.0	1028.0	1120.0	737.0	0.0	MFS transporter, DHA2 family, multidrug resistance protein B
K03444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MFS transporter, SP family, sugar porter, other
K03445	5.0	2.0	7.0	4.0	17.0	4.0	0.0	MFS transporter, DHA1 family, purine ribonucleoside efflux pump
K03442	563.0	541.0	494.0	776.0	926.0	676.0	0.0	small conductance mechanosensitive channel; small conductance mechanosensitive ion channel, MscS family
K01620	679.0	683.0	628.0	966.0	1103.0	802.0	0.0	threonine aldolase [EC:4.1.2.5]
K01621	190.0	246.0	176.0	404.0	302.0	171.0	0.0	phosphoketolase [EC:4.1.2.9]
K01622	80.0	61.0	73.0	115.0	108.0	126.0	0.0	fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]
K01623	472.0	411.0	384.0	591.0	731.0	564.0	0.0	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K01624	428.0	388.0	404.0	591.0	791.0	637.0	0.0	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K01625	1155.0	1142.0	976.0	1786.0	1862.0	1334.0	0.0	2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.16]
K01626	518.0	552.0	530.0	773.0	1011.0	726.0	0.0	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K01627	304.0	400.0	383.0	476.0	657.0	419.0	0.0	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K01628	477.0	507.0	477.0	819.0	827.0	624.0	0.0	L-fuculose-phosphate aldolase [EC:4.1.2.17]
K01629	25.0	2.0	2.0	3.0	16.0	23.0	0.0	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]
K05299	61.0	107.0	76.0	103.0	107.0	71.0	0.0	formate dehydrogenase (NADP+) [EC:1.2.1.43]; formate dehydrogenase alpha subunit [EC:1.2.1.43]
K02829	0.0	2.0	4.0	2.0	5.0	2.0	0.0	cytochrome aa3-600 menaquinol oxidase subunit IV [EC:1.10.3.12]; quinol oxidase polypeptide IV [EC:1.9.3.-]
K02828	0.0	3.0	5.0	5.0	8.0	2.0	0.0	cytochrome aa3-600 menaquinol oxidase subunit III [EC:1.10.3.12]; quinol oxidase polypeptide III [EC:1.9.3.-]
K02827	1.0	4.0	8.0	6.0	11.0	3.0	0.0	quinol oxidase polypeptide I [EC:1.9.3.-]; cytochrome aa3-600 menaquinol oxidase subunit I [EC:1.10.3.12]
K02826	1.0	3.0	7.0	3.0	7.0	2.0	0.0	cytochrome aa3-600 menaquinol oxidase subunit II [EC:1.10.3.12]; quinol oxidase polypeptide II [EC:1.9.3.-]
K02825	507.0	567.0	515.0	827.0	907.0	644.0	0.0	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K02824	154.0	99.0	55.0	150.0	136.0	137.0	0.0	uracil permease
K02823	275.0	246.0	245.0	399.0	426.0	378.0	0.0	dihydroorotate dehydrogenase electron transfer subunit
